Date,State,Total_Cured,Total_Deaths,Total_Confirmed,New_Cured,New_Deaths,New_Confirmed
2020-04-01,Jharkhand,0,0,1,0,0,1
2020-04-01,Karnataka,8,3,101,3,0,18
2020-04-01,Kerala,23,2,241,4,1,7
2020-04-01,Ladakh,3,0,13,0,0,0
2020-04-01,Madhya Pradesh,0,3,66,0,0,19
2020-04-01,Maharashtra,39,9,302,0,0,86
2020-04-01,Manipur,0,0,1,0,0,0
2020-04-01,Mizoram,0,0,1,0,0,0
2020-04-01,Odisha,0,0,4,0,0,1
2020-04-01,Puducherry,1,0,3,1,0,2
2020-04-01,Punjab,1,3,42,0,0,1
2020-04-01,Rajasthan,3,0,93,0,0,19
2020-04-01,Tamil Nadu,6,1,234,2,0,160
2020-04-01,Telangana,1,3,96,0,2,17
2020-04-01,Uttar Pradesh,14,2,103,0,2,2
2020-04-01,Uttarakhand,2,0,7,0,0,0
2020-04-01,West Bengal,6,3,37,6,1,11
2020-04-02,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-02,Andhra Pradesh,1,1,86,0,1,3
2020-04-02,Assam,0,0,5,0,0,4
2020-04-02,Bihar,0,1,24,0,0,1
2020-04-02,Chandigarh,0,0,16,0,0,0
2020-04-02,Chhattisgarh,2,0,9,0,0,0
2020-04-02,Delhi,8,4,219,2,2,67
2020-04-02,Goa,0,0,5,0,0,0
2020-04-02,Gujarat,8,7,87,3,1,5
2020-04-02,Haryana,21,0,43,0,0,0
2020-04-02,Himachal Pradesh,1,1,3,1,0,0
2020-04-02,Jammu and Kashmir,2,2,62,0,0,0
2020-04-02,Jharkhand,0,0,1,0,0,0
2020-04-02,Karnataka,9,3,110,1,0,9
2020-04-02,Kerala,25,2,265,2,0,24
2020-04-02,Ladakh,3,0,13,0,0,0
2020-04-02,Madhya Pradesh,0,6,99,0,3,33
2020-04-02,Maharashtra,42,13,335,3,4,33
2020-04-02,Manipur,0,0,1,0,0,0
2020-04-02,Mizoram,0,0,1,0,0,0
2020-04-02,Odisha,0,0,4,0,0,0
2020-04-02,Puducherry,1,0,3,0,0,0
2020-04-02,Punjab,1,4,46,0,1,4
2020-04-02,Rajasthan,3,0,108,0,0,15
2020-04-02,Tamil Nadu,6,1,234,0,0,0
2020-04-02,Telangana,1,3,107,0,0,11
2020-04-02,Uttar Pradesh,14,2,113,0,0,10
2020-04-02,Uttarakhand,2,0,7,0,0,0
2020-04-02,West Bengal,6,3,53,0,0,16
2020-04-03,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-03,Andhra Pradesh,1,1,132,0,0,46
2020-04-03,Arunachal Pradesh,0,0,1,0,0,1
2020-04-03,Assam,0,0,16,0,0,11
2020-04-03,Bihar,0,1,29,0,0,5
2020-04-03,Chandigarh,0,0,18,0,0,2
2020-04-03,Chhattisgarh,3,0,9,1,0,0
2020-04-03,Delhi,8,4,219,0,0,0
2020-04-03,Goa,0,0,6,0,0,1
2020-04-03,Gujarat,10,8,95,2,1,8
2020-04-03,Haryana,24,0,49,3,0,6
2020-04-03,Himachal Pradesh,1,1,6,0,0,3
2020-04-03,Jammu and Kashmir,3,2,75,1,0,13
2020-04-03,Jharkhand,0,0,2,0,0,1
2020-04-03,Karnataka,10,3,124,1,0,14
2020-04-03,Kerala,27,2,286,2,0,21
2020-04-03,Ladakh,3,0,14,0,0,1
2020-04-03,Madhya Pradesh,0,6,104,0,0,5
2020-04-03,Maharashtra,42,16,335,0,3,0
2020-04-03,Manipur,0,0,2,0,0,1
2020-04-03,Mizoram,0,0,1,0,0,0
2020-04-03,Odisha,0,0,5,0,0,1
2020-04-03,Puducherry,1,0,5,0,0,2
2020-04-03,Punjab,1,5,48,0,1,2
2020-04-03,Rajasthan,3,0,167,0,0,59
2020-04-03,Tamil Nadu,6,1,309,0,0,75
2020-04-03,Telangana,1,7,158,0,4,51
2020-04-03,Uttar Pradesh,14,2,172,0,0,59
2020-04-03,Uttarakhand,2,0,10,0,0,3
2020-04-03,West Bengal,3,3,63,0,0,10
2020-04-04,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-04,Andhra Pradesh,1,1,161,0,0,29
2020-04-04,Arunachal Pradesh,0,0,1,0,0,0
2020-04-04,Assam,0,0,24,0,0,8
2020-04-04,Bihar,0,1,30,0,0,1
2020-04-04,Chandigarh,0,0,18,0,0,0
2020-04-04,Chhattisgarh,3,0,9,0,0,0
2020-04-04,Delhi,15,6,445,7,2,226
2020-04-04,Goa,0,0,7,0,0,1
2020-04-04,Gujarat,14,10,105,4,2,10
2020-04-04,Haryana,24,0,49,0,0,0
2020-04-04,Himachal Pradesh,1,1,6,0,0,0
2020-04-04,Jammu and Kashmir,3,2,75,0,0,0
2020-04-04,Jharkhand,0,0,2,0,0,0
2020-04-04,Karnataka,12,3,128,2,0,4
2020-04-04,Kerala,41,2,295,14,0,9
2020-04-04,Ladakh,3,0,14,0,0,0
2020-04-04,Madhya Pradesh,0,6,104,0,0,0
2020-04-04,Maharashtra,42,24,490,0,8,155
2020-04-04,Manipur,0,0,2,0,0,0
2020-04-04,Mizoram,0,0,1,0,0,0
2020-04-04,Odisha,0,0,5,0,0,0
2020-04-04,Puducherry,1,0,5,0,0,0
2020-04-04,Punjab,1,5,57,0,0,9
2020-04-04,Rajasthan,21,0,200,18,0,33
2020-04-04,Tamil Nadu,6,2,411,0,1,102
2020-04-04,Telangana,1,7,159,0,0,1
2020-04-04,Uttar Pradesh,19,2,174,5,0,2
2020-04-04,Uttarakhand,2,0,16,0,0,6
2020-04-04,West Bengal,3,3,69,0,0,6
2020-04-05,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-05,Andhra Pradesh,1,1,190,0,0,29
2020-04-05,Arunachal Pradesh,0,0,1,0,0,0
2020-04-05,Assam,0,0,26,0,0,2
2020-04-05,Bihar,0,1,30,0,0,0
2020-04-05,Chandigarh,0,0,18,0,0,0
2020-04-05,Chhattisgarh,3,0,9,0,0,0
2020-04-05,Delhi,18,7,503,3,1,58
2020-04-05,Goa,0,0,7,0,0,0
2020-04-05,Gujarat,18,11,122,4,1,17
2020-04-05,Haryana,25,1,59,1,1,10
2020-04-05,Himachal Pradesh,1,1,6,0,0,0
2020-04-05,Jammu and Kashmir,4,2,106,1,0,31
2020-04-05,Jharkhand,0,0,3,0,0,1
2020-04-05,Karnataka,12,4,144,0,1,16
2020-04-05,Kerala,49,2,306,8,0,11
2020-04-05,Ladakh,10,0,14,7,0,0
2020-04-05,Madhya Pradesh,0,9,165,0,3,61
2020-04-05,Maharashtra,42,24,490,0,0,0
2020-04-05,Manipur,0,0,2,0,0,0
2020-04-05,Mizoram,0,0,1,0,0,0
2020-04-05,Odisha,0,0,20,0,0,15
2020-04-05,Puducherry,1,0,5,0,0,0
2020-04-05,Punjab,1,5,57,0,0,0
2020-04-05,Rajasthan,21,0,200,0,0,0
2020-04-05,Tamil Nadu,6,3,485,0,1,74
2020-04-05,Telangana,32,7,269,31,0,110
2020-04-05,Uttar Pradesh,19,2,227,0,0,53
2020-04-05,Uttarakhand,2,0,22,0,0,6
2020-04-05,West Bengal,10,3,80,7,0,11
2020-04-06,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-06,Andhra Pradesh,1,3,226,0,2,36
2020-04-06,Arunachal Pradesh,0,0,1,0,0,0
2020-04-06,Assam,0,0,26,0,0,0
2020-04-06,Bihar,0,1,32,0,0,2
2020-04-06,Chandigarh,0,0,18,0,0,0
2020-04-06,Chhattisgarh,8,0,10,5,0,1
2020-04-06,Delhi,19,7,523,1,0,20
2020-04-06,Goa,0,0,7,0,0,0
2020-04-06,Gujarat,22,12,144,4,1,22
2020-04-06,Haryana,25,1,84,0,0,25
2020-04-06,Himachal Pradesh,2,1,13,1,0,7
2020-04-06,Jammu and Kashmir,4,2,109,0,0,3
2020-04-06,Jharkhand,0,0,4,0,0,1
2020-04-06,Karnataka,12,4,151,0,0,7
2020-04-06,Kerala,55,2,314,6,0,8
2020-04-06,Ladakh,10,0,14,0,0,0
2020-04-06,Madhya Pradesh,0,9,165,0,0,0
2020-04-06,Maharashtra,56,45,748,14,21,258
2020-04-06,Manipur,0,0,2,0,0,0
2020-04-06,Mizoram,0,0,1,0,0,0
2020-04-06,Odisha,2,0,21,2,0,1
2020-04-06,Puducherry,1,0,5,0,0,0
2020-04-06,Punjab,4,6,76,3,1,19
2020-04-06,Rajasthan,21,0,274,0,0,74
2020-04-06,Tamil Nadu,8,5,571,2,2,86
2020-04-06,Telangana,34,7,321,2,0,52
2020-04-06,Uttar Pradesh,21,3,305,2,1,78
2020-04-06,Uttarakhand,4,0,26,2,0,4
2020-04-06,West Bengal,10,3,80,0,0,0
2020-04-07,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-07,Andhra Pradesh,1,3,266,0,0,40
2020-04-07,Arunachal Pradesh,0,0,1,0,0,0
2020-04-07,Assam,0,0,26,0,0,0
2020-04-07,Bihar,0,1,32,0,0,0
2020-04-07,Chandigarh,7,0,18,7,0,0
2020-04-07,Chhattisgarh,9,0,10,1,0,0
2020-04-07,Delhi,21,7,576,2,0,53
2020-04-07,Goa,0,0,7,0,0,0
2020-04-07,Gujarat,25,13,165,3,1,21
2020-04-07,Haryana,25,1,90,0,0,6
2020-04-07,Himachal Pradesh,2,1,13,0,0,0
2020-04-07,Jammu and Kashmir,4,2,116,0,0,7
2020-04-07,Jharkhand,0,0,4,0,0,0
2020-04-07,Karnataka,25,4,175,13,0,24
2020-04-07,Kerala,58,2,327,3,0,13
2020-04-07,Ladakh,10,0,14,0,0,0
2020-04-07,Madhya Pradesh,0,13,229,0,4,64
2020-04-07,Maharashtra,56,48,868,0,3,120
2020-04-07,Manipur,0,0,2,0,0,0
2020-04-07,Mizoram,0,0,1,0,0,0
2020-04-07,Odisha,2,1,42,0,1,21
2020-04-07,Puducherry,1,0,5,0,0,0
2020-04-07,Punjab,4,7,91,0,1,15
2020-04-07,Rajasthan,21,3,288,0,3,14
2020-04-07,Tamil Nadu,8,5,621,0,0,50
2020-04-07,Telangana,35,7,364,1,0,43
2020-04-07,Tripura,0,0,1,0,0,1
2020-04-07,Uttar Pradesh,21,3,305,0,0,0
2020-04-07,Uttarakhand,5,0,31,1,0,5
2020-04-07,West Bengal,13,3,91,3,0,11
2020-04-08,Andaman and Nicobar Islands,0,0,10,0,0,0
2020-04-08,Andhra Pradesh,5,4,305,4,1,39
2020-04-08,Arunachal Pradesh,0,0,1,0,0,0
2020-04-08,Assam,0,0,27,0,0,1
2020-04-08,Bihar,0,1,38,0,0,6
2020-04-08,Chandigarh,7,0,18,0,0,0
2020-04-08,Chhattisgarh,9,0,10,0,0,0
2020-04-08,Delhi,21,9,576,0,2,0
2020-04-08,Goa,0,0,7,0,0,0
2020-04-08,Gujarat,25,13,165,0,0,0
2020-04-08,Haryana,28,3,147,3,2,57
2020-04-08,Himachal Pradesh,2,1,18,0,0,5
2020-04-08,Jammu and Kashmir,4,2,116,0,0,0
2020-04-08,Jharkhand,0,0,4,0,0,0
2020-04-08,Karnataka,25,4,175,0,0,0
2020-04-08,Kerala,70,2,336,12,0,9
2020-04-08,Ladakh,10,0,14,0,0,0
2020-04-08,Madhya Pradesh,0,13,229,0,0,0
2020-04-08,Maharashtra,79,64,1018,23,16,150
2020-04-08,Manipur,0,0,2,0,0,0
2020-04-08,Mizoram,0,0,1,0,0,0
2020-04-08,Odisha,2,1,42,0,0,0
2020-04-08,Puducherry,1,0,5,0,0,0
2020-04-08,Punjab,4,7,91,0,0,0
2020-04-08,Rajasthan,21,3,328,0,0,40
2020-04-08,Tamil Nadu,19,7,690,11,2,69
2020-04-08,Telangana,35,7,427,0,0,63
2020-04-08,Tripura,0,0,1,0,0,0
2020-04-08,Uttar Pradesh,26,3,343,5,0,38
2020-04-08,Uttarakhand,5,0,31,0,0,0
2020-04-08,West Bengal,13,5,99,0,2,8
2020-04-09,Andaman and Nicobar Islands,0,0,11,0,0,1
2020-04-09,Andhra Pradesh,6,4,348,1,0,43
2020-04-09,Arunachal Pradesh,0,0,1,0,0,0
2020-04-09,Assam,0,0,28,0,0,1
2020-04-09,Bihar,0,1,39,0,0,1
2020-04-09,Chandigarh,7,0,18,0,0,0
2020-04-09,Chhattisgarh,9,0,10,0,0,0
2020-04-09,Delhi,21,9,669,0,0,93
2020-04-09,Goa,0,0,7,0,0,0
2020-04-09,Gujarat,25,16,179,0,3,14
2020-04-09,Haryana,29,3,169,1,0,22
2020-04-09,Himachal Pradesh,2,1,18,0,0,0
2020-04-09,Jammu and Kashmir,4,4,158,0,2,42
2020-04-09,Jharkhand,0,0,13,0,0,9
2020-04-09,Karnataka,28,5,181,3,1,6
2020-04-09,Kerala,83,2,345,13,0,9
2020-04-09,Ladakh,10,0,14,0,0,0
2020-04-09,Madhya Pradesh,0,16,259,0,3,30
2020-04-09,Maharashtra,117,72,1135,38,8,117
2020-04-09,Manipur,1,0,2,1,0,0
2020-04-09,Mizoram,0,0,1,0,0,0
2020-04-09,Odisha,2,1,42,0,0,0
2020-04-09,Puducherry,1,0,5,0,0,0
2020-04-09,Punjab,4,8,101,0,1,10
2020-04-09,Rajasthan,21,3,383,0,0,55
2020-04-09,Tamil Nadu,21,8,738,2,1,48
2020-04-09,Telangana,35,7,442,0,0,15
2020-04-09,Tripura,0,0,1,0,0,0
2020-04-09,Uttar Pradesh,31,4,410,5,1,67
2020-04-09,Uttarakhand,5,0,35,0,0,4
2020-04-09,West Bengal,16,5,103,3,0,4
2020-04-10,Andaman and Nicobar Islands,0,0,11,0,0,0
2020-04-10,Andhra Pradesh,7,6,363,1,2,15
2020-04-10,Arunachal Pradesh,0,0,1,0,0,0
2020-04-10,Assam,0,0,29,0,0,1
2020-04-10,Bihar,0,1,60,0,0,21
2020-04-10,Chandigarh,7,0,18,0,0,0
2020-04-10,Chhattisgarh,9,0,10,0,0,0
2020-04-10,Delhi,25,13,898,4,4,229
2020-04-10,Goa,1,0,7,1,0,0
2020-04-10,Gujarat,26,17,241,1,1,62
2020-04-10,Haryana,29,3,169,0,0,0
2020-04-10,Himachal Pradesh,6,1,28,4,0,10
2020-04-10,Jammu and Kashmir,6,4,184,2,0,26
2020-04-10,Jharkhand,0,1,13,0,1,0
2020-04-10,Karnataka,30,6,197,2,1,16
2020-04-10,Kerala,96,2,357,13,0,12
2020-04-10,Ladakh,10,0,15,0,0,1
2020-04-10,Madhya Pradesh,0,16,259,0,0,0
2020-04-10,Maharashtra,125,97,1364,8,25,229
2020-04-10,Manipur,1,0,2,0,0,0
2020-04-10,Mizoram,0,0,1,0,0,0
2020-04-10,Odisha,2,1,44,0,0,2
2020-04-10,Puducherry,1,0,5,0,0,0
2020-04-10,Punjab,5,11,132,1,3,31
2020-04-10,Rajasthan,21,3,463,0,0,80
2020-04-10,Tamil Nadu,21,8,834,0,0,96
2020-04-10,Telangana,35,7,473,0,0,31
2020-04-10,Tripura,0,0,1,0,0,0
2020-04-10,Uttar Pradesh,32,4,431,1,0,21
2020-04-10,Uttarakhand,5,0,35,0,0,0
2020-04-10,West Bengal,16,5,116,0,0,13
2020-04-11,Andaman and Nicobar Islands,0,0,11,0,0,0
2020-04-11,Andhra Pradesh,11,6,381,4,0,18
2020-04-11,Arunachal Pradesh,0,0,1,0,0,0
2020-04-11,Assam,0,1,29,0,1,0
2020-04-11,Bihar,0,1,60,0,0,0
2020-04-11,Chandigarh,7,0,18,0,0,0
2020-04-11,Chhattisgarh,9,0,18,0,0,8
2020-04-11,Delhi,25,14,903,0,1,5
2020-04-11,Goa,1,0,7,0,0,0
2020-04-11,Gujarat,31,19,308,5,2,67
2020-04-11,Haryana,29,3,177,0,0,8
2020-04-11,Himachal Pradesh,6,1,28,0,0,0
2020-04-11,Jammu and Kashmir,6,4,207,0,0,23
2020-04-11,Jharkhand,0,1,17,0,0,4
2020-04-11,Karnataka,37,6,214,7,0,17
2020-04-11,Kerala,123,2,364,27,0,7
2020-04-11,Ladakh,10,0,15,0,0,0
2020-04-11,Madhya Pradesh,0,33,443,0,17,184
2020-04-11,Maharashtra,188,110,1574,63,13,210
2020-04-11,Manipur,1,0,2,0,0,0
2020-04-11,Mizoram,0,0,1,0,0,0
2020-04-11,Odisha,2,1,48,0,0,4
2020-04-11,Puducherry,1,0,7,0,0,2
2020-04-11,Punjab,5,11,132,0,0,0
2020-04-11,Rajasthan,21,3,553,0,0,90
2020-04-11,Tamil Nadu,44,8,911,23,0,77
2020-04-11,Telangana,43,9,504,8,2,31
2020-04-11,Tripura,0,0,2,0,0,1
2020-04-11,Uttar Pradesh,32,4,433,0,0,2
2020-04-11,Uttarakhand,5,0,35,0,0,0
2020-04-11,West Bengal,16,5,126,0,0,10
2020-04-12,Andaman and Nicobar Islands,10,0,11,10,0,0
2020-04-12,Andhra Pradesh,11,6,381,0,0,0
2020-04-12,Arunachal Pradesh,0,0,1,0,0,0
2020-04-12,Assam,0,1,29,0,0,0
2020-04-12,Bihar,19,1,64,19,0,4
2020-04-12,Chandigarh,7,0,19,0,0,1
2020-04-12,Chhattisgarh,10,0,25,1,0,7
2020-04-12,Delhi,25,19,1069,0,5,166
2020-04-12,Goa,5,0,7,4,0,0
2020-04-12,Gujarat,44,22,432,13,3,124
2020-04-12,Haryana,29,3,185,0,0,8
2020-04-12,Himachal Pradesh,6,1,32,0,0,4
2020-04-12,Jammu and Kashmir,6,4,224,0,0,17
2020-04-12,Jharkhand,0,1,17,0,0,0
2020-04-12,Karnataka,37,6,226,0,0,12
2020-04-12,Kerala,142,2,374,19,0,10
2020-04-12,Ladakh,10,0,15,0,0,0
2020-04-12,Madhya Pradesh,0,36,564,0,3,121
2020-04-12,Maharashtra,208,127,1761,20,17,187
2020-04-12,Manipur,1,0,2,0,0,0
2020-04-12,Mizoram,0,0,1,0,0,0
2020-04-12,Odisha,12,1,54,10,0,6
2020-04-12,Puducherry,1,0,7,0,0,0
2020-04-12,Punjab,5,11,151,0,0,19
2020-04-12,Rajasthan,21,3,700,0,0,147
2020-04-12,Tamil Nadu,44,10,969,0,2,58
2020-04-12,Telangana,43,9,504,0,0,0
2020-04-12,Tripura,0,0,2,0,0,0
2020-04-12,Uttar Pradesh,45,5,452,13,1,19
2020-04-12,Uttarakhand,5,0,35,0,0,0
2020-04-12,West Bengal,19,5,134,3,0,8
2020-04-13,Andaman and Nicobar Islands,10,0,11,0,0,0
2020-04-13,Andhra Pradesh,11,7,432,0,1,51
2020-04-13,Arunachal Pradesh,0,0,1,0,0,0
2020-04-13,Assam,0,1,31,0,0,2
2020-04-13,Bihar,26,1,64,7,0,0
2020-04-13,Chandigarh,7,0,21,0,0,2
2020-04-13,Chhattisgarh,10,0,31,0,0,6
2020-04-13,Delhi,27,24,1154,2,5,85
2020-04-13,Goa,5,0,7,0,0,0
2020-04-13,Gujarat,47,26,539,3,4,107
2020-04-13,Haryana,29,3,185,0,0,0
2020-04-13,Himachal Pradesh,13,1,32,7,0,0
2020-04-13,Jammu and Kashmir,6,4,245,0,0,21
2020-04-13,Jharkhand,0,2,19,0,1,2
2020-04-13,Karnataka,59,6,247,22,0,21
2020-04-13,Kerala,179,3,376,37,1,2
2020-04-13,Ladakh,10,0,15,0,0,0
2020-04-13,Madhya Pradesh,44,43,604,44,7,40
2020-04-13,Maharashtra,217,149,1985,9,22,224
2020-04-13,Manipur,1,0,2,0,0,0
2020-04-13,Mizoram,0,0,1,0,0,0
2020-04-13,Nagaland,0,0,1,0,0,1
2020-04-13,Odisha,12,1,54,0,0,0
2020-04-13,Puducherry,1,0,7,0,0,0
2020-04-13,Punjab,14,11,167,9,0,16
2020-04-13,Rajasthan,21,3,812,0,0,112
2020-04-13,Tamil Nadu,50,11,1075,6,1,106
2020-04-13,Telangana,100,16,562,57,7,58
2020-04-13,Tripura,0,0,2,0,0,0
2020-04-13,Uttar Pradesh,47,5,483,2,0,31
2020-04-13,Uttarakhand,5,0,35,0,0,0
2020-04-13,West Bengal,29,7,152,10,2,18
2020-04-14,Andaman and Nicobar Islands,10,0,11,0,0,0
2020-04-14,Andhra Pradesh,14,9,473,3,2,41
2020-04-14,Arunachal Pradesh,0,0,1,0,0,0
2020-04-14,Assam,0,1,31,0,0,0
2020-04-14,Bihar,26,1,66,0,0,2
2020-04-14,Chandigarh,7,0,21,0,0,0
2020-04-14,Chhattisgarh,10,0,31,0,0,0
2020-04-14,Delhi,30,28,1510,3,4,356
2020-04-14,Goa,5,0,7,0,0,0
2020-04-14,Gujarat,55,26,617,8,0,78
2020-04-14,Haryana,34,3,199,5,0,14
2020-04-14,Himachal Pradesh,13,1,32,0,0,0
2020-04-14,Jammu and Kashmir,16,4,270,10,0,25
2020-04-14,Jharkhand,0,2,24,0,0,5
2020-04-14,Karnataka,65,9,258,6,3,11
2020-04-14,Kerala,198,3,379,19,0,3
2020-04-14,Ladakh,10,0,15,0,0,0
2020-04-14,Madhya Pradesh,51,50,730,7,7,126
2020-04-14,Maharashtra,229,160,2337,12,11,352
2020-04-14,Manipur,1,0,2,0,0,0
2020-04-14,Meghalaya,0,0,1,0,0,1
2020-04-14,Mizoram,0,0,1,0,0,0
2020-04-14,Nagaland,0,0,1,0,0,0
2020-04-14,Odisha,18,1,55,6,0,1
2020-04-14,Puducherry,1,0,7,0,0,0
2020-04-14,Punjab,14,12,176,0,1,9
2020-04-14,Rajasthan,133,3,879,112,0,67
2020-04-14,Tamil Nadu,58,11,1173,8,0,98
2020-04-14,Telangana,100,17,624,0,1,62
2020-04-14,Tripura,0,0,2,0,0,0
2020-04-14,Uttar Pradesh,49,5,657,2,0,174
2020-04-14,Uttarakhand,7,0,35,2,0,0
2020-04-14,West Bengal,36,7,190,7,0,38
2020-04-15,Andaman and Nicobar Islands,10,0,11,0,0,0
2020-04-15,Andhra Pradesh,16,9,503,2,0,30
2020-04-15,Arunachal Pradesh,0,0,1,0,0,0
2020-04-15,Assam,0,1,33,0,0,2
2020-04-15,Bihar,29,1,70,3,0,4
2020-04-15,Chandigarh,7,0,21,0,0,0
2020-04-15,Chhattisgarh,13,0,33,3,0,2
2020-04-15,Delhi,30,30,1561,0,2,51
2020-04-15,Goa,5,0,7,0,0,0
2020-04-15,Gujarat,59,30,695,4,4,78
2020-04-15,Haryana,34,3,199,0,0,0
2020-04-15,Himachal Pradesh,13,1,33,0,0,1
2020-04-15,Jammu and Kashmir,30,4,278,14,0,8
2020-04-15,Jharkhand,0,2,27,0,0,3
2020-04-15,Karnataka,75,11,277,10,2,19
2020-04-15,Kerala,211,3,387,13,0,8
2020-04-15,Ladakh,10,0,17,0,0,2
2020-04-15,Madhya Pradesh,64,53,987,13,3,257
2020-04-15,Maharashtra,259,178,2687,30,18,350
2020-04-15,Manipur,1,0,2,0,0,0
2020-04-15,Meghalaya,0,1,7,0,1,6
2020-04-15,Mizoram,0,0,1,0,0,0
2020-04-15,Nagaland,0,0,0,0,0,0
2020-04-15,Odisha,18,1,60,0,0,5
2020-04-15,Puducherry,1,0,7,0,0,0
2020-04-15,Punjab,14,13,186,0,1,10
2020-04-15,Rajasthan,147,3,1005,14,0,126
2020-04-15,Tamil Nadu,81,12,1204,23,1,31
2020-04-15,Telangana,120,18,647,20,1,23
2020-04-15,Tripura,0,0,2,0,0,0
2020-04-15,Uttar Pradesh,51,11,735,2,6,78
2020-04-15,Uttarakhand,9,0,37,2,0,2
2020-04-15,West Bengal,37,7,213,1,0,23
2020-04-16,Andaman and Nicobar Islands,10,0,11,0,0,0
2020-04-16,Andhra Pradesh,20,14,534,4,5,31
2020-04-16,Arunachal Pradesh,0,0,1,0,0,0
2020-04-16,Assam,5,1,33,5,0,0
2020-04-16,Bihar,29,1,74,0,0,4
2020-04-16,Chandigarh,7,0,21,0,0,0
2020-04-16,Chhattisgarh,17,0,33,4,0,0
2020-04-16,Delhi,42,32,1578,12,2,17
2020-04-16,Goa,5,0,7,0,0,0
2020-04-16,Gujarat,64,36,871,5,6,176
2020-04-16,Haryana,43,3,205,9,0,6
2020-04-16,Himachal Pradesh,16,1,35,3,0,2
2020-04-16,Jammu and Kashmir,36,4,300,6,0,22
2020-04-16,Jharkhand,0,2,28,0,0,1
2020-04-16,Karnataka,82,13,315,7,2,38
2020-04-16,Kerala,218,3,388,7,0,1
2020-04-16,Ladakh,10,0,17,0,0,0
2020-04-16,Madhya Pradesh,64,53,1120,0,0,133
2020-04-16,Maharashtra,295,187,2919,36,9,232
2020-04-16,Manipur,1,0,2,0,0,0
2020-04-16,Meghalaya,0,1,7,0,0,0
2020-04-16,Mizoram,0,0,1,0,0,0
2020-04-16,Nagaland,0,0,0,0,0,0
2020-04-16,Odisha,18,1,60,0,0,0
2020-04-16,Puducherry,1,0,7,0,0,0
2020-04-16,Punjab,27,13,186,13,0,0
2020-04-16,Rajasthan,147,3,1023,0,0,18
2020-04-16,Tamil Nadu,118,14,1242,37,2,38
2020-04-16,Telangana,120,18,698,0,0,51
2020-04-16,Tripura,1,0,2,1,0,0
2020-04-16,Uttar Pradesh,68,13,773,17,2,38
2020-04-16,Uttarakhand,9,0,37,0,0,0
2020-04-16,West Bengal,42,7,231,5,0,18
2020-04-17,Andaman and Nicobar Islands,10,0,11,0,0,0
2020-04-17,Andhra Pradesh,36,14,572,16,0,38
2020-04-17,Arunachal Pradesh,0,0,1,0,0,0
2020-04-17,Assam,5,1,35,0,0,2
2020-04-17,Bihar,37,1,83,8,0,9
2020-04-17,Chandigarh,9,0,21,2,0,0
2020-04-17,Chhattisgarh,23,0,36,6,0,3
2020-04-17,Delhi,51,38,1640,9,6,62
2020-04-17,Goa,6,0,7,1,0,0
2020-04-17,Gujarat,74,38,1021,10,2,150
2020-04-17,Haryana,43,3,205,0,0,0
2020-04-17,Himachal Pradesh,16,1,35,0,0,0
2020-04-17,Jammu and Kashmir,38,4,314,2,0,14
2020-04-17,Jharkhand,0,2,29,0,0,1
2020-04-17,Karnataka,82,13,353,0,0,38
2020-04-17,Kerala,245,3,395,27,0,7
2020-04-17,Ladakh,14,0,18,4,0,1
2020-04-17,Madhya Pradesh,65,57,1308,1,4,188
2020-04-17,Maharashtra,300,194,3205,5,7,286
2020-04-17,Manipur,1,0,2,0,0,0
2020-04-17,Meghalaya,0,1,9,0,0,2
2020-04-17,Mizoram,0,0,1,0,0,0
2020-04-17,Nagaland,0,0,0,0,0,0
2020-04-17,Odisha,19,1,60,1,0,0
2020-04-17,Puducherry,1,0,7,0,0,0
2020-04-17,Punjab,27,13,186,0,0,0
2020-04-17,Rajasthan,164,11,1131,17,8,108
2020-04-17,Tamil Nadu,180,15,1267,62,1,25
2020-04-17,Telangana,186,18,743,66,0,45
2020-04-17,Tripura,1,0,2,0,0,0
2020-04-17,Uttar Pradesh,74,14,846,6,1,73
2020-04-17,Uttarakhand,9,0,37,0,0,0
2020-04-17,West Bengal,51,10,255,9,3,24
2020-04-18,Andaman and Nicobar Islands,11,0,12,1,0,1
2020-04-18,Andhra Pradesh,42,15,603,6,1,31
2020-04-18,Arunachal Pradesh,0,0,1,0,0,0
2020-04-18,Assam,9,1,35,4,0,0
2020-04-18,Bihar,37,2,85,0,1,2
2020-04-18,Chandigarh,9,0,21,0,0,0
2020-04-18,Chhattisgarh,24,0,36,1,0,0
2020-04-18,Delhi,72,42,1707,21,4,67
2020-04-18,Goa,6,0,7,0,0,0
2020-04-18,Gujarat,88,48,1272,14,10,251
2020-04-18,Haryana,43,3,225,0,0,20
2020-04-18,Himachal Pradesh,16,1,38,0,0,3
2020-04-18,Jammu and Kashmir,42,5,328,4,1,14
2020-04-18,Jharkhand,0,2,33,0,0,4
2020-04-18,Karnataka,92,13,371,10,0,18
2020-04-18,Kerala,255,3,396,10,0,1
2020-04-18,Ladakh,14,0,18,0,0,0
2020-04-18,Madhya Pradesh,69,69,1355,4,12,47
